Date,NUE
2018-12-11,48.79338836669922
2018-12-12,48.65512466430664
2018-12-13,48.1365852355957
2018-12-14,48.7328987121582
2018-12-17,47.37609100341797
2018-12-18,47.50571060180664
2018-12-19,46.33903121948242
2018-12-20,45.16370391845703
2018-12-21,44.878517150878906
2018-12-24,43.236507415771484
2018-12-26,45.2069091796875
2018-12-27,45.3365478515625
2018-12-28,45.197200775146484
2018-12-31,45.118831634521484
2019-01-02,45.46717071533203
2019-01-03,44.674705505371094
2019-01-04,46.87795639038086
2019-01-07,46.520896911621094
2019-01-08,48.123260498046875
2019-01-09,48.69804000854492
2019-01-10,49.19442367553711
2019-01-11,49.2815055847168
2019-01-14,48.994117736816406
2019-01-15,48.663204193115234
2019-01-16,49.525352478027344
2019-01-17,50.282981872558594
2019-01-18,51.14512634277344
2019-01-22,50.24814987182617
2019-01-23,49.88239288330078
2019-01-24,49.525352478027344
2019-01-25,50.59648895263672
2019-01-28,50.94482421875
2019-01-29,52.36432647705078
2019-01-30,52.54719924926758
2019-01-31,53.33096694946289
2019-02-01,53.53996658325195
2019-02-04,54.07988739013672
2019-02-05,53.452877044677734
2019-02-06,52.63427734375
2019-02-07,51.67634963989258
2019-02-08,52.09434509277344
2019-02-11,52.164031982421875
2019-02-12,53.62705612182617
2019-02-13,53.33967971801758
2019-02-14,52.015987396240234
2019-02-15,51.81568145751953
2019-02-19,52.15531539916992
2019-02-20,53.53996658325195
2019-02-21,53.17421340942383
2019-02-22,53.28742218017578
2019-02-25,53.52254867553711
2019-02-26,53.17421340942383
2019-02-27,53.03487777709961
2019-02-28,52.74749755859375
2019-03-01,52.57331085205078
2019-03-04,52.991336822509766
2019-03-05,52.57331085205078
2019-03-06,51.94630813598633
2019-03-07,51.38896942138672
2019-03-08,50.3265266418457
2019-03-11,51.3541374206543
2019-03-12,51.43250274658203
2019-03-13,51.81568145751953
2019-03-14,51.2235107421875
2019-03-15,50.9709587097168
2019-03-18,51.30188751220703
2019-03-19,51.3541374206543
2019-03-20,50.64002990722656
2019-03-21,51.2235107421875
2019-03-22,49.6385498046875
2019-03-25,49.534053802490234
2019-03-26,49.5862922668457
2019-03-27,50.14364242553711
2019-03-28,50.52949905395508
2019-03-29,51.1696662902832
2019-04-01,52.3623161315918
2019-04-02,52.169395446777344
2019-04-03,53.12525939941406
2019-04-04,53.230491638183594
2019-04-05,53.221717834472656
2019-04-08,53.037559509277344
2019-04-09,51.59937286376953
2019-04-10,51.06443786621094
2019-04-11,50.57334518432617
2019-04-12,51.33628845214844
2019-04-15,50.775054931640625
2019-04-16,51.05567169189453
2019-04-17,50.86273956298828
2019-04-18,50.424259185791016
2019-04-22,49.968257904052734
2019-04-23,51.40644454956055
2019-04-24,51.14335632324219
2019-04-25,50.33658218383789
2019-04-26,49.45086669921875
2019-04-29,49.88056564331055
2019-04-30,50.04718017578125
2019-05-01,48.977298736572266
2019-05-02,49.02116394042969
2019-05-03,50.55582046508789
2019-05-06,49.70518112182617
2019-05-07,49.266693115234375
2019-05-08,49.477169036865234
2019-05-09,49.59994125366211
