Date,ADP
2020-02-05,159.02574157714844
2020-02-06,160.4857940673828
2020-02-07,159.45303344726562
2020-02-10,159.6844940185547
2020-02-11,158.44703674316406
2020-02-12,158.5004425048828
2020-02-13,160.35226440429688
2020-02-14,161.36717224121094
2020-02-18,160.1919708251953
2020-02-19,161.36717224121094
2020-02-20,160.93988037109375
2020-02-21,158.9900665283203
2020-02-24,155.3932647705078
2020-02-25,148.8406524658203
2020-02-26,148.08387756347656
2020-02-27,140.249267578125
2020-02-28,137.76531982421875
2020-03-02,145.1191864013672
2020-03-03,138.21046447753906
2020-03-04,146.3567352294922
2020-03-05,143.04478454589844
2020-03-06,141.69151306152344
2020-03-09,134.36434936523438
2020-03-10,137.4803924560547
2020-03-11,131.7735595703125
2020-03-12,116.70606231689453
2020-03-13,129.44442749023438
2020-03-16,109.7008285522461
2020-03-17,115.90878295898438
2020-03-18,105.3471908569336
2020-03-19,105.14115905761719
2020-03-20,100.38438415527344
2020-03-23,97.70592498779297
2020-03-24,108.35710906982422
2020-03-25,109.81727600097656
2020-03-26,122.7796630859375
2020-03-27,117.69143676757812
2020-03-30,123.46046447753906
2020-03-31,122.43921661376953
2020-04-01,116.20441436767578
2020-04-02,117.84375
2020-04-03,115.17423248291016
2020-04-06,125.09980010986328
2020-04-07,122.69007873535156
2020-04-08,124.09649658203125
2020-04-09,127.67076873779297
2020-04-13,124.9923095703125
2020-04-14,128.88011169433594
2020-04-15,123.2991943359375
2020-04-16,122.65422058105469
2020-04-17,126.38079833984375
2020-04-20,125.25206756591797
2020-04-21,119.68907165527344
2020-04-22,124.24879455566406
2020-04-23,121.75839233398438
2020-04-24,124.72354125976562
2020-04-27,127.40200805664062
2020-04-28,128.10968017578125
2020-04-29,130.64486694335938
2020-04-30,131.4062957763672
2020-05-01,125.78955078125
2020-05-04,129.42654418945312
2020-05-05,130.62692260742188
2020-05-06,129.4982147216797
2020-05-07,132.37379455566406
2020-05-08,130.7881622314453
2020-05-11,129.54302978515625
2020-05-12,126.96305847167969
2020-05-13,120.55803680419922
2020-05-14,120.88947296142578
2020-05-15,120.79991149902344
2020-05-18,122.18840026855469
2020-05-19,119.23223876953125
2020-05-20,120.7371826171875
2020-05-21,119.42930603027344
2020-05-22,120.81780242919922
2020-05-26,124.44585418701172
2020-05-27,129.5967254638672
2020-05-28,129.71319580078125
2020-05-29,131.2270965576172
2020-06-01,130.3850860595703
2020-06-02,132.8037567138672
2020-06-03,135.87635803222656
2020-06-04,134.34451293945312
2020-06-05,143.44601440429688
2020-06-08,144.3596954345703
2020-06-09,141.26019287109375
2020-06-10,139.78213500976562
2020-06-11,128.84317016601562
2020-06-12,132.4654541015625
2020-06-15,132.71775817871094
2020-06-16,136.7635955810547
2020-06-17,135.77232360839844
2020-06-18,136.71849060058594
2020-06-19,134.25857543945312
2020-06-22,135.59214782714844
2020-06-23,135.628173828125
2020-06-24,130.51016235351562
2020-06-25,132.86190795898438
2020-06-26,130.40203857421875
2020-06-29,131.8977813720703
2020-06-30,134.1594696044922
2020-07-01,134.3577117919922
2020-07-02,135.646240234375
2020-07-06,135.8174285888672
2020-07-07,132.4564208984375
2020-07-08,133.44764709472656
2020-07-09,131.3120880126953
2020-07-10,132.60963439941406
2020-07-13,131.08677673339844
2020-07-14,131.08677673339844
2020-07-15,133.898193359375
2020-07-16,131.71754455566406
2020-07-17,132.99710083007812
2020-07-20,132.86190795898438
2020-07-21,132.54660034179688
2020-07-22,133.0691680908203
2020-07-23,132.4293975830078
2020-07-24,131.04176330566406
2020-07-27,131.3031005859375
2020-07-28,132.14108276367188
2020-07-29,123.55392456054688
2020-07-30,119.74244689941406
2020-07-31,119.76045227050781
2020-08-03,121.1571044921875
2020-08-04,123.21151733398438
2020-08-05,121.4364242553711
2020-08-06,123.01331329345703
2020-08-07,124.33787536621094
2020-08-10,124.50006866455078
2020-08-11,124.43697357177734
2020-08-12,125.77056121826172
2020-08-13,125.482177734375
2020-08-14,125.21189880371094
2020-08-17,125.8426284790039
2020-08-18,126.10395812988281
2020-08-19,125.15782165527344
2020-08-20,125.38311004638672
2020-08-21,124.41898345947266
2020-08-24,126.74370574951172
2020-08-25,127.1041259765625
2020-08-26,125.797607421875
2020-08-27,127.0590591430664
2020-08-28,127.3564453125
2020-08-31,125.32898712158203
2020-09-01,124.82445526123047
2020-09-02,128.3836212158203
2020-09-03,125.37406921386719
2020-09-04,124.82445526123047
2020-09-08,122.44562530517578
2020-09-09,123.68006896972656
2020-09-10,119.64358520507812
2020-09-11,121.04048156738281
2020-09-14,123.8796615600586
2020-09-15,124.24246978759766
2020-09-16,124.9137191772461
2020-09-17,125.05882263183594
2020-09-18,122.53718566894531
2020-09-21,118.85445404052734
2020-09-22,120.55973815917969
2020-09-23,116.75909423828125
2020-09-24,118.64579010009766
2020-09-25,122.03826141357422
2020-09-28,124.55085754394531
2020-09-29,124.75948333740234
2020-09-30,126.52832794189453
2020-10-01,124.9046630859375
2020-10-02,125.78450012207031
2020-10-05,127.8617172241211
2020-10-06,129.04087829589844
2020-10-07,130.3743438720703
2020-10-08,133.3495330810547
2020-10-09,135.92562866210938
2020-10-12,136.58778381347656
2020-10-13,135.78050231933594
2020-10-14,134.71018981933594
2020-10-15,133.69422912597656
2020-10-16,134.6284942626953
2020-10-19,131.5716552734375
2020-10-20,132.99578857421875
2020-10-21,133.20440673828125
2020-10-22,135.01858520507812
2020-10-23,135.3360137939453
2020-10-26,132.22476196289062
2020-10-27,132.46060180664062
2020-10-28,140.669677734375
2020-10-29,143.49066162109375
2020-10-30,143.28201293945312
2020-11-02,146.4568328857422
2020-11-03,151.0103302001953
2020-11-04,149.28688049316406
2020-11-05,147.59066772460938
2020-11-06,150.7835693359375
2020-11-09,154.10345458984375
2020-11-10,155.17384338378906
2020-11-11,155.8994598388672
2020-11-12,153.6862030029297
2020-11-13,155.6817626953125
2020-11-16,160.59815979003906
2020-11-17,159.78176879882812
2020-11-18,157.06964111328125
2020-11-19,157.49595642089844
2020-11-20,155.35523986816406
2020-11-23,156.0718536376953
2020-11-24,158.9835662841797
2020-11-25,157.90414428710938
2020-11-27,158.9654083251953
2020-11-30,157.7227325439453
2020-12-01,158.43931579589844
2020-12-02,155.63644409179688
2020-12-03,156.0990447998047
2020-12-04,158.5481719970703
2020-12-07,158.34861755371094
2020-12-08,158.31234741210938
2020-12-09,157.68643188476562
2020-12-10,156.85655212402344
2020-12-11,158.2518310546875
2020-12-14,157.9053192138672
2020-12-15,160.27642822265625
2020-12-16,160.13047790527344
2020-12-17,161.7263946533203
2020-12-18,163.45912170410156
2020-12-21,161.8632049560547
2020-12-22,160.81443786621094
2020-12-23,159.76573181152344
2020-12-24,161.01504516601562
2020-12-28,161.06068420410156
2020-12-29,159.4738311767578
2020-12-30,158.5072021484375
2020-12-31,160.686767578125
2021-01-04,154.08419799804688
2021-01-05,153.65557861328125
2021-01-06,153.1175537109375
2021-01-07,153.9839324951172
2021-01-08,155.9901885986328
2021-01-11,153.673828125
2021-01-12,154.17543029785156
2021-01-13,150.16278076171875
2021-01-14,147.65492248535156
2021-01-15,146.93447875976562
2021-01-19,147.71875
2021-01-20,148.05616760253906
2021-01-21,146.8524169921875
2021-01-22,147.71875
2021-01-25,149.2690887451172
2021-01-26,150.04425048828125
2021-01-27,151.08384704589844
2021-01-28,152.0687713623047
2021-01-29,150.58230590820312
2021-02-01,151.7040252685547
2021-02-02,153.55531311035156
2021-02-03,152.14175415039062
2021-02-04,155.54335021972656
2021-02-05,152.5521240234375
2021-02-08,153.13577270507812
2021-02-09,152.64328002929688
2021-02-10,152.2420654296875
2021-02-11,152.11439514160156
2021-02-12,152.32412719726562
2021-02-16,151.53073120117188
2021-02-17,152.41534423828125
2021-02-18,157.40374755859375
2021-02-19,154.38514709472656
2021-02-22,155.7804412841797
2021-02-23,156.92042541503906
2021-02-24,161.06982421875
2021-02-25,160.07577514648438
2021-02-26,158.69873046875
2021-03-01,161.87232971191406
2021-03-02,159.53773498535156
2021-03-03,159.12733459472656
2021-03-04,155.95370483398438
2021-03-05,162.56539916992188
2021-03-08,164.53521728515625
2021-03-09,166.9427947998047
2021-03-10,166.0399627685547
2021-03-11,166.42495727539062
2021-03-12,167.53411865234375
2021-03-15,173.31809997558594
2021-03-16,172.58473205566406
2021-03-17,172.21810913085938
2021-03-18,170.54983520507812
2021-03-19,168.59738159179688
2021-03-22,169.01902770996094
2021-03-23,168.69822692871094
2021-03-24,169.82569885253906
2021-03-25,171.41146850585938
2021-03-26,176.62716674804688
2021-03-29,176.4529571533203
2021-03-30,172.22727966308594
2021-03-31,172.75894165039062
2021-04-01,173.61143493652344
2021-04-05,176.97547912597656
2021-04-06,173.62057495117188
2021-04-07,170.32064819335938
2021-04-08,172.51141357421875
2021-04-09,173.64810180664062
2021-04-12,173.94137573242188
2021-04-13,175.92132568359375
2021-04-14,175.21551513671875
2021-04-15,175.89385986328125
2021-04-16,176.85630798339844
2021-04-19,176.68212890625
2021-04-20,176.7371368408203
2021-04-21,178.11212158203125
2021-04-22,178.58876037597656
2021-04-23,179.53289794921875
2021-04-26,178.8728790283203
2021-04-27,179.5603790283203
2021-04-28,171.06314086914062
2021-04-29,172.69476318359375
2021-04-30,171.40228271484375
2021-05-03,175.4996795654297
2021-05-04,177.80043029785156
2021-05-05,177.51626586914062
2021-05-06,179.0379180908203
2021-05-07,178.6437530517578
2021-05-10,178.19461059570312
2021-05-11,178.25877380371094
2021-05-12,173.64810180664062
2021-05-13,176.47134399414062
2021-05-14,178.41455078125
2021-05-17,178.35043334960938
2021-05-18,176.48965454101562
2021-05-19,174.93133544921875
2021-05-20,177.95626831054688
2021-05-21,179.00123596191406
2021-05-24,180.614501953125
2021-05-25,178.9279327392578
2021-05-26,178.17626953125
2021-05-27,180.79783630371094
2021-05-28,179.6795654296875
2021-06-01,180.31204223632812
2021-06-02,181.8978271484375
2021-06-03,180.5686798095703
2021-06-04,181.2378387451172
2021-06-07,180.32119750976562
